id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
30,2014/5/18 9:22,159,159,147,0.027210884,0.163253657,765.5564006,223.7656455,1370.662375,786.9705656,1.379342173,NaN,802.853336,80,79,80,79,72,75,0,0.053333333,0,0.226210458,707.3482747,824.5843592,206.7718127,226.2483169,1370.662375,1370.662375,707.3482747,871.0398161,1.570811934,1.220636945,NaN,NaN,707.3482747,897.6863525,-1,-1,3,0.053333333,0.226210458,117.2360845,19.47650411,0,163.6915414,-0.350174989,NaN,190.3380778,1.583666717
31,2014/5/18 8:58,159,159,141,0.056737589,0.232165263,734.122098,185.0426447,797.0298507,778.2798182,1.453783729,NaN,779.3436498,80,79,80,79,70,71,0.028571429,0.084507042,0.167801519,0.280126445,622.5140294,850.8813082,156.7263521,133.5157464,797.0298507,797.0298507,640.8232655,929.4241982,1.787736626,1.211893709,NaN,NaN,645.2863108,918.2359435,-1,-1,1,0.055935614,0.112324925,228.3672789,-23.21060574,0,288.6009327,-0.575842918,NaN,272.9496327,1.516545769
32,41784.39097,159,159,151,0.052980132,0.224739241,1042.848082,343.8428615,1529.963617,1101.189233,0.952106213,NaN,1123.905757,80,79,80,79,77,74,0.038961039,0.067567568,0.194771015,0.25271572,884.2654209,1212.922239,347.4463735,246.1184496,1529.963617,1529.963617,920.114019,1300.815155,1.111633759,0.828404575,NaN,NaN,943.874393,1316.298159,-1,-1,-3,0.028606529,0.057944704,328.6568185,-101.3279239,0,380.7011362,-0.283229184,NaN,372.4237665,1.301526437
33,41784.37917,159,159,152,0.013157895,0.114327409,869.4787519,231.5660362,2025.463876,881.0718019,1.1915261,NaN,896.1295923,80,79,80,79,77,75,0.025974026,0,0.160100788,0,770.8580245,968.0994792,232.4923041,184.9396056,2025.463876,2025.463876,791.4142385,968.0994792,1.318540139,1.088042454,NaN,NaN,823.4674758,968.0994792,-1,-1,-2,-0.025974026,-0.160100788,197.2414547,-47.55269844,0,176.6852407,-0.230497684,NaN,144.6320034,1.516280992
34,41784.38889,159,159,152,0.019736842,0.139554387,1138.711792,489.651035,3508.675327,1161.638875,0.892869793,NaN,1207.961963,80,79,80,79,76,76,0,0.039473684,0,0.196012889,955.0604453,1329.910454,441.386398,466.0798073,3508.675327,3508.675327,955.0604453,1384.564308,1.088385232,0.752378804,NaN,NaN,955.0604453,1468.410796,-1,-1,0,0.039473684,0.196012889,374.8500086,24.69340924,0,429.5038628,-0.336006427,NaN,513.3503504,1.302439434
35,41784.38472,159,159,147,0.047619048,0.213686922,800.3213038,227.6677902,1065.42688,840.337369,1.287865475,NaN,851.0559171,80,79,80,79,74,73,0.040540541,0.054794521,0.198569486,0.229153694,681.8474422,922.2291904,170.3115743,215.3078015,1065.42688,1065.42688,710.6578975,975.6917521,1.525547962,1.108205753,NaN,NaN,725.0404238,980.6087454,-1,-1,-1,0.01425398,0.030584208,240.3817482,44.99622719,0,265.0338546,-0.417342209,NaN,255.5683216,1.479578958
36,2014/5/18 9:11,159,159,155,0.012903226,0.11322296,1279.911001,498.6076049,4403.767626,1296.641864,0.791809745,NaN,1336.733809,80,79,80,79,78,77,0.012820513,0.012987013,0.113227703,0.113960576,1129.793546,1432.003686,504.6671924,446.3037561,4403.767626,4403.767626,1144.466189,1450.84584,0.895997247,0.708382266,NaN,NaN,1186.252105,1489.195474,-1,-1,-1,0.0001665,0.000732873,302.2101406,-58.36343637,0,306.3796509,-0.18761498,NaN,302.9433686,1.273746249
37,2014/5/24 10:01,159,159,149,0.013422819,0.115464817,1071.752027,333.3790114,2887.277863,1086.333687,0.973859353,NaN,1110.507434,80,79,80,79,74,75,0.013513514,0.013333333,0.116247639,0.115470054,942.6368283,1199.122425,304.2739338,312.8139544,2887.277863,2887.277863,955.5496616,1215.326782,1.125089588,0.857148447,NaN,NaN,981.6540967,1237.619463,-1,-1,1,-0.00018018,-0.000777585,256.4855968,8.540020601,0,259.7771206,-0.26794114,NaN,255.9653665,1.38257245
38,2014/5/24 9:50,159,159,148,0.067567568,0.251854676,946.4929056,346.9414264,1377.5461,1015.079348,1.04224544,NaN,1039.570345,80,79,80,79,72,76,0.041666667,0.092105263,0.201228621,0.291095933,761.4717831,1131.514028,295.9763771,292.2881023,1377.5461,1377.5461,794.579252,1246.305306,1.380740746,0.823341773,NaN,NaN,818.8695373,1258.393274,-1,-1,4,0.050438596,0.089867312,370.0422449,-3.68827487,0,451.7260543,-0.557398973,NaN,439.5237368,1.32514941
39,2014/5/18 9:06,159,159,151,0.033112583,0.179525989,860.7776662,216.2841066,1204.750957,890.2563534,1.180275701,NaN,900.670082,80,79,80,79,76,75,0.039473684,0.026666667,0.196012889,0.162192189,785.8339842,935.7213481,237.6262416,162.3329242,1204.750957,1204.750957,818.1285315,961.3575494,1.280882613,1.094322177,NaN,NaN,833.3899431,967.8480403,-1,-1,-1,-0.012807018,-0.0338207,149.8873639,-75.29331742,0,143.2290179,-0.186560436,NaN,134.4580972,1.494109547
