id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
59,2014/5/25 9:53,95,95,88,0.079545455,0.272138864,994.6025763,260.3097879,956.5329419,1080.555885,0.975795172,NA,1070.690424,47,48,47,48,41,47,0.048780488,0.106382979,0.21808479,0.311660528,831.0106524,1146.509363,165.2657846,240.4315546,956.5329419,956.5329419,873.6265833,1282.998573,1.245893418,0.801941601,NA,NA,877.6707959,1248.268186,1,1,6,0.057602491,0.093575738,315.4987105,75.16577,0,409.3719894,-0.443951817,NA,370.5973905,1.302352417
60,2014/5/25 9:57,95,95,91,0.054945055,0.229135446,876.3040593,279.4887625,1219.753503,927.2519697,1.124123849,NA,943.3234825,47,48,47,48,45,46,0,0.108695652,0,0.314696388,762.9753626,1000.689214,212.3045696,293.4354332,1219.753503,1219.753503,762.9753626,1122.724484,1.368909791,0.940333411,NA,NA,762.9753626,1133.271117,1,1,1,0.108695652,0.314696388,237.7138515,81.13086356,0,359.7491216,-0.42857638,NA,370.295754,1.418267906
61,2014/5/25 10:03,95,94,88,0.034090909,0.18250263,918.871996,321.8909776,1763.760759,951.3027723,1.130117587,NA,979.0002037,47,48,46,48,41,47,0.024390244,0.042553191,0.156173762,0.204029709,751.2808471,1067.841906,218.3042903,327.6234083,1763.760759,1763.760759,770.0628683,1115.301546,1.450203708,0.929434298,NA,NA,794.2994023,1142.895555,1,2,6,0.018162948,0.047855947,316.5610589,109.319118,0,345.238678,-0.520769411,NA,348.5961531,1.410317166
62,2014/5/25 9:48,95,95,91,0.065934066,0.249541704,817.1998627,261.1025543,1046.328327,874.8845588,1.184301878,NA,886.1885436,47,48,47,48,43,48,0.046511628,0.083333333,0.213082632,0.279310194,719.3902114,908.3406741,178.1697976,293.3033305,1046.328327,1046.328327,754.4824168,990.917099,1.434033193,1.005260904,NA,NA,768.0566452,995.5347014,1,1,5,0.036821705,0.066227562,188.9504627,115.1335329,0,236.4346822,-0.428772288,NA,227.4780562,1.463735243
63,2014/5/10 10:27,95,94,90,0.044444444,0.207234932,1161.024009,390.3309509,1883.51909,1215.025126,0.850601821,NA,1244.735968,47,48,47,47,43,47,0,0.085106383,0,0.282056673,973.2408695,1348.807148,313.5822598,371.2223919,1883.51909,1883.51909,973.2408695,1474.277581,1.123075787,0.672315353,NA,NA,973.2408695,1509.106645,1,0,4,0.085106383,0.282056673,375.5662788,57.64013213,0,501.0367112,-0.450760434,NA,535.8657758,1.24818141
64,2014/5/10 9:44,95,90,88,0.113636364,0.31918784100000003,1306.995353,543.5406894,1702.886576,1474.558859,0.701799335,NA,1500.505191,47,48,45,45,43,45,0.069767442,0.155555556,0.257769631,0.3665289,1084.457794,1541.245414,359.6736664,607.1037195,1702.886576,1702.886576,1165.792129,1825.159043,0.913253851,0.558796454,NA,NA,1203.263834,1806.138881,1,0,2,0.085788114,0.108759269,456.7876199,247.4300532,0,659.3669142,-0.354457397,NA,602.8750471,1.081647617
65,2014/5/10 10:14,95,95,87,0.08045977,0.273580514,919.7944676,306.1800795,1119.158944,1000.276484,1.086292359,NA,1009.841739,47,48,47,48,42,45,0.023809524,0.133333333,0.15430335,0.343775825,791.2022815,1054.981125,242.3530949,310.59519770000003,1119.158944,1119.158944,810.4998981,1217.285913,1.380713403,0.876577345,NA,NA,817.848923,1204.202317,1,1,3,0.10952381,0.189472476,263.7788433,68.24210279,0,406.7860151,-0.504136058,NA,386.3533943,1.352974173
66,2014/5/10 10:01,95,89,87,0.057471264,0.234090116,1273.324001,521.2513811,2226.712475,1350.965708,0.754573925,NA,1401.295982,47,48,46,43,44,43,0.022727273,0.093023256,0.150755672,0.293902599,1049.085185,1520.56167,396.4262328,534.6268302,2226.712475,2226.712475,1073.482515,1676.516713,0.985799066,0.593852683,NA,NA,1099.692287,1727.697714,1,-3,-1,0.070295983,0.143146926,471.4764852,138.2005974,0,603.0341984,-0.391946383,NA,628.0054277,1.154815611
67,2014/5/10 9:44,95,95,91,0.098901099,0.300183094,1088.562663,386.2048978,1286.564451,1208.039053,0.894881326,NA,1215.805301,47,48,47,48,44,47,0.045454545,0.14893617,0.210707055,0.35987458,985.194334,1197.099408,345.1587627,401.18399,1286.564451,1286.564451,1032.10835,1406.591804,1.065399117,0.761170133,NA,NA,1043.674536,1388.71539,1,1,3,0.103481625,0.149167525,211.9050739,56.02522723,0,374.4834543,-0.304228984,NA,345.0408536,1.253880443
68,2014/5/10 10:01,95,93,89,0.02247191,0.149052164,1141.928772,403.0231228,2703.906558,1168.180008,0.879422223,NA,1202.690717,47,48,46,47,45,44,0.022222222,0.022727273,0.149071198,0.150755672,1053.590312,1232.321615,483.9111186,276.2313888,2703.906558,2703.906558,1077.535546,1260.980257,0.919088294,0.844557516,NA,NA,1113.677124,1293.774036,1,1,-1,5.05051e-4,0.001684474,178.7313032,-207.6797298,0,183.444711,-0.074530778,NA,180.0969125,1.343732217
78,2007/1/1 2:18,95,94,91,0.098901099,0.300183094,1034.157761,444.0611026,1479.300837,1147.662882,0.911567345,NA,1180.46224,47,48,46,48,43,48,0.046511628,0.145833333,0.213082632,0.356673958,799.3091096,1269.006413,229.0492504,483.5093073,1479.300837,1479.300837,838.2997979,1485.666045,1.287925433,0.69394465,NA,NA,868.1137997,1484.737785,1,2,5,0.099321705,0.143591325,469.6973035,254.4600568,0,647.3662467,-0.593980783,NA,616.6239854,1.217636254
79,2014/7/25 9:39,95,95,92,0.130434783,0.338626551,1029.23199,387.5288035,1144.413522,1183.616789,0.896832257,NA,1178.503319,47,48,47,48,46,46,0.043478261,0.217391304,0.206184571,0.417028828,860.0962299,1235.953475,322.8464428,361.9433719,1144.413522,1144.413522,899.191513,1579.273885,1.120614615,0.725309469,NA,NA,909.8533395,1484.739024,1,1,0,0.173913043,0.210844257,375.8572456,39.09692914,0,680.0823723,-0.395305147,NA,574.8856843,1.202461464
80,2014/5/25 9:55,95,92,88,0.079545455,0.272138864,1321.644176,471.7553892,1733.509807,1435.86034,0.736972785,NA,1459.537002,47,48,46,46,42,46,0.023809524,0.130434783,0.15430335,0.340502612,1122.00806,1526.271195,297.7004719,529.8839382,1733.509807,1733.509807,1149.37411,1755.211874,0.956792943,0.585612368,NA,NA,1163.282103,1752.38117,1,0,4,0.106625259,0.186199262,404.263135,232.1834663,0,605.837764,-0.371180575,NA,589.0990668,1.124584986
81,2014/5/25 10:13,95,93,91,0.021978022,0.147423952,1291.498287,482.9069951,3275.634572,1320.52072,0.773410039,NA,1363.490256,47,48,47,46,45,46,0,0.043478261,0,0.206184571,1049.198252,1539.305141,358.3276425,470.7268642,3275.634572,3275.634572,1049.198252,1609.273557,0.974288911,0.636262509,NA,NA,1049.198252,1681.724036,1,-1,1,0.043478261,0.206184571,490.1068899,112.3992217,0,560.0753054,-0.338026402,NA,632.5257843,1.206594388
91,2014/5/17 10:17,95,93,90,0.144444444,0.353509249,1243.726358,388.4772429,1098.916773,1453.706133,0.714647613,NA,1402.458781,47,48,45,48,44,46,0.045454545,0.239130435,0.210707055,0.431265971,1224.701271,1266.556464,423.9947498,345.7910444,1098.916773,1098.916773,1283.020379,1664.617067,0.793212028,0.64087782,NA,NA,1274.652033,1529.340909,1,3,2,0.193675889,0.220558917,41.85519322,-78.20370538,0,381.596688,-0.152334207,NA,254.6888765,1.174308621
92,2014/5/17 10:11,95,93,90,0.166666667,0.374765844,914.0512924,325.2617469,867.906592,1096.861551,0.933002082,NA,1058.702391,47,48,46,47,43,47,0.11627907,0.212765957,0.324353006,0.413688089,767.4570886,1064.607502,203.8556644,358.8535427,867.906592,867.906592,868.4382845,1352.339259,1.256354673,0.725959895,NA,NA,868.3764598,1249.268479,1,1,4,0.096486888,0.089335083,297.150413,154.9978783,0,483.9009744,-0.530394778,NA,380.8920189,1.262703557
93,2014/5/17 10:01,95,93,93,0.096774194,0.297252496,1397.557707,508.4262931,1710.418921,1547.296033,0.638421598,NA,1563.082119,47,48,46,47,46,47,0.108695652,0.085106383,0.314696388,0.282056673,1276.749085,1512.747323,451.8418231,537.1862032,1710.418921,1710.418921,1432.450193,1653.468004,0.683486631,0.600659721,NA,NA,1462.664185,1658.314891,1,1,1,-0.023589269,-0.032639715,235.9982376,85.3443801,0,221.0178108,-0.08282691,NA,195.6507052,1.110750761
