AntiSac,StopSignal,Stroop,CateSwitch,ShiftColor,ShiftNumber,KeepTrack,spatialWM,WM3
1.2136490498180001,-214.6026273,-82.1893108,-572.1632498,-433.0246001,-232.7848155,NA,1.715280161,1.871770538
1.0799136487728467,-279.1194646125001,-188.723088,-192.8759788,-674.5126711,-300.2710899,NA,2.243635605,3.26578494
0.9911565864311923,-218.5777777,-81.80905386,NA,-249.9858759,-577.0251525000001,NA,2.531003722,1.258161561
1.0933998608366209,-212.7373645,-127.3845991,NA,-196.6271526,-296.5144014,2.4567357728213035,4.016969504,3.187183512
0.7965101890954432,-180.803629,-58.31406171,NA,-397.2267865,-516.3606423,2.4567357728213035,2.646509463,1.824839131
0.9671523618415216,-211.7857626,-133.3002,NA,-283.8724037,-327.7364447,2.4567357728213035,4.016969504,1.290116327
0.9088715204484902,-279.1194646125001,-169.2496614,NA,-671.78849,-506.1612283,2.1400661634962708,2.077406713,1.515943849
1.0933998608366209,-251.1415181,-39.82588995,-239.9736689,-94.22949212,-127.1154011,1.4880770554298328,2.913965348,1.223012033
1.0799136487728467,-220.7114148,-197.1653101,-588.6799841,-485.9402371,-297.6918652,1.1700712526502548,2.78481643,2.204821832
1.1211872515644727,-195.408381,-78.47539541,-307.0872994,-338.7359381,-377.1923694,2.8903717578961636,2.431981298,1.58107668
0.9088715204484902,-242.425607,-95.87820614,-241.0011315,-45.74240532,-255.7795357,1.6739764335716711,2.973162124,4.05801227
0.9671523618415216,-201.8313823,-140.7490317,-298.287003,-399.8074759,-129.0349679,1.1700712526502548,3.025799366,1.17784996
1.1653757056172318,-188.0566523,-153.4699993,-371.9455498,14.84920224,-117.2360845,1.6739764335716711,2.599079498,0.991780015
1.2680503749766752,-206.8213803,22.18848723,NA,-254.7182022,-228.3672789,1.4880770554298328,2.504126581,1.553811845
1.1211872515644727,-186.9595369,-213.6752717,NA,-184.5562986,-304.2401813,2.8903717578961636,4.652695748,2.195211929
1.1211872515644727,-245.0342479,-135.8575836,NA,-663.1393058,-224.6396822,2.1400661634962708,2.265752407,2.684469925
0.9790956840455787,-212.0031462,-132.1127747,NA,-437.5659467,-120.9030387,1.8870696490323802,3.66152561,1.593422521
1.2309594175175511,-263.7680896,-136.1945582,NA,-205.078077,-279.4503298,1.4880770554298328,4.492454627,2.765988254
1.0281572241683548,-189.9870093,-207.865133,NA,-333.3961891,-218.222457,1.0296194171811581,2.295206976,3.463328792
0.7853981633974484,-217.8112638,-320.85295473124995,NA,-709.7327577,-220.6240074,1.4880770554298328,4.016969504,0.807415775
0.8522639584387555,-184.504397,-110.4330266,NA,-25.97590371,-54.15035449,1.8870696490323802,2.884883637,NA
0.8187562372684845,-177.5575955,-120.7320137,NA,-249.4584544,-117.2360845,2.1400661634962708,2.646509463,NA
