id,time,NTrial,NResp,NInclude,PE,SPE,MRT,SRT,lisas_weight,IES,RCS,BS,LISAS,NTrial_Repeat,NTrial_Switch,NResp_Repeat,NResp_Switch,NInclude_Repeat,NInclude_Switch,PE_Repeat,PE_Switch,SPE_Repeat,SPE_Switch,MRT_Repeat,MRT_Switch,SRT_Repeat,SRT_Switch,lisas_weight_Repeat,lisas_weight_Switch,IES_Repeat,IES_Switch,RCS_Repeat,RCS_Switch,BS_Repeat,BS_Switch,LISAS_Repeat,LISAS_Switch,NTrial_diff,NResp_diff,NInclude_diff,PE_diff,SPE_diff,MRT_diff,SRT_diff,lisas_weight_diff,IES_diff,RCS_diff,BS_diff,LISAS_diff,NIHScore
27,2014/5/18 13:49,159,159,147,0.081632653,0.274740328,811.5969243,308.9396217,1124.47861,883.7388731,1.220623384,NA,903.3910965,80,79,80,79,74,73,0.054054054,0.109589041,0.22766786,0.314538632,651.0728332,984.4690224,235.3005512,285.671028,1124.47861,1124.47861,688.2769951,1105.63444,1.538057832,0.999586398,NA,NA,711.8554608,1107.699555,-1,-1,-1,0.055534987,0.086870772,333.3961891,50.37047682,0,417.3574454,-0.538471434,NA,395.8440941,1.39458744
28,2014/5/18 13:42,159,159,142,0.028169014,0.16604118,965.4216776,531.7106559,3202.281849,993.4049146,1.12893944,NA,1055.6268,80,79,80,79,70,72,0.042857143,0.013888889,0.203997321,0.11785113,600.2693167,1310.002074,195.8857194,518.732831,3202.281849,3202.281849,627.1470473,1328.452808,1.838862584,0.814491573,NA,NA,737.5099674,1354.478211,-1,-1,2,-0.028968254,-0.08614619,709.7327577,322.8471116,0,701.3057606,-1.024371011,NA,616.9682439,1.294189175
29,2014/7/24 13:41,159,159,155,0.15483871,0.362923474,909.3496906,316.1810605,871.2058693,1075.948107,0.962842708,NA,1044.246083,80,79,80,79,78,77,0.141025641,0.168831169,0.35030076,0.377059168,896.6591727,922.6350764,346.2901026,283.3911055,871.2058693,871.2058693,1043.871873,1110.045326,1.003274756,0.92391636,NA,NA,1019.521539,1069.721782,-1,-1,-1,0.027805528,0.026758407,25.97590371,-62.8989971,0,66.17345361,-0.079358396,NA,50.20024273,1.361885642
30,2014/5/18 13:44,159,159,156,0.057692308,0.233911608,1126.160671,471.6165275,2016.216862,1195.109284,0.873317144,NA,1242.480875,80,79,80,79,79,77,0.050632911,0.064935065,0.220647891,0.248027075,1003.976939,1253.435393,497.3532168,409.1040524,2016.216862,2016.216862,1057.522375,1340.479518,0.986941469,0.780975196,NA,NA,1106.063868,1384.358566,-1,-1,-2,0.014302154,0.027379184,249.4584544,-88.24916441,0,282.9571422,-0.205966274,NA,278.2946976,1.274550318
31,2014/5/18 13:30,159,159,152,0.052631579,0.224035052,1202.869563,604.9266638,2700.142942,1269.695649,0.834393424,NA,1344.982349,80,79,80,79,76,76,0.039473684,0.065789474,0.196012889,0.249561018,1012.803797,1398.289293,521.7159119,625.4467251,2700.142942,2700.142942,1054.425871,1496.76037,1.00526071,0.708997377,NA,NA,1119.388387,1575.930276,-1,-1,0,0.026315789,0.053548129,385.4854964,103.7308133,0,442.3344995,-0.296263333,NA,456.5418896,1.213658114
32,2014/5/18 13:50,159,159,156,0.051282051,0.221282823,1308.655891,593.6065412,2682.569454,1379.394047,0.746881551,NA,1446.223555,80,79,80,79,79,77,0.025316456,0.077922078,0.158088221,0.269806645,1085.774348,1550.372493,553.9436765,541.2149334,2682.569454,2682.569454,1113.976279,1681.389887,0.917356329,0.623148585,NA,NA,1153.687499,1759.403879,-1,-1,-2,0.052605622,0.111718423,464.5981452,-12.7287431,0,567.4136079,-0.294207744,NA,605.7163805,1.151443531
33,2014/5/11 13:39,159,159,146,0.082191781,0.275602145,956.3507995,341.1314004,1237.767582,1041.994155,1.073623161,NA,1058.085121,80,79,80,79,73,73,0.082191781,0.082191781,0.276557441,0.276557441,895.2718692,1017.42973,354.1756948,318.5745003,1237.767582,1237.767582,975.4454695,1108.54284,1.140536151,1.013357106,NA,NA,997.006191,1119.164052,-1,-1,0,0,0,122.1578605,-35.6011945,0,133.0973704,-0.127179046,NA,122.1578605,1.373476376
34,2014/5/11 13:37,159,159,155,0.025806452,0.159071457,837.9573298,310.26532,1950.477636,860.154875,1.197166221,NA,888.2922366,80,79,80,79,78,77,0.025641026,0.025974026,0.159084963,0.160100788,695.9289418,981.8794297,264.3410264,287.4016248,1950.477636,1950.477636,714.2428613,1008.062881,1.450255615,1.017323683,NA,NA,745.9411889,1032.541187,-1,-1,-1,3.33e-4,0.001015826,285.9504879,23.0605984,0,293.8200199,-0.432931932,NA,286.5999977,1.477971528
35,2014/5/11 13:40,159,159,154,0.038961039,0.194133465,1094.260708,450.7795687,2322.008561,1138.622628,0.904551318,NA,1184.728574,80,79,80,79,76,78,0.026315789,0.051282051,0.161136316,0.222000111,818.1720464,1370.349369,267.8504406,427.6750171,2322.008561,2322.008561,840.2848044,1444.422308,1.245122833,0.704223961,NA,NA,879.2775349,1489.426731,-1,-1,2,0.024966262,0.060863795,552.1773224,159.8245764,0,604.1375033,-0.540898872,NA,610.1491961,1.247071968
36,2014/5/11 13:41,159,159,141,0.035460993,0.185601244,983.5009315,494.8511802,2666.206164,1019.659054,1.117398039,NA,1078.047249,80,79,80,79,68,73,0.029411765,0.04109589,0.170213933,0.199885812,629.0545892,1317.693197,214.109433,449.9446706,2666.206164,2666.206164,648.1168494,1374.165763,1.829635498,0.798413772,NA,NA,707.4724175,1427.263313,-1,-1,5,0.011684126,0.029671879,688.638608,235.8352376,0,726.0489133,-1.031221726,NA,719.7908959,1.277305412
37,2014/5/17 13:37,159,159,156,0.057692308,0.233911608,883.1289302,258.8609742,1106.661515,937.1980484,1.089010094,NA,946.9747868,80,79,80,79,77,79,0.064935065,0.050632911,0.248027075,0.220647891,805.9508354,957.2199011,243.6430162,252.7696021,1106.661515,1106.661515,861.9196435,1008.271629,1.203023152,0.994736777,NA,NA,877.8119728,1013.253396,-1,-1,2,-0.014302154,-0.027379184,151.2690657,9.126585848,0,146.3519857,-0.208286375,NA,135.4414228,1.442068572
38,2007/1/1 5:45,159,159,158,0.012658228,0.112149909,1048.325723,421.201023,3755.696505,1061.765796,0.947265456,NA,1095.866185,80,79,80,79,80,78,0,0.025641026,0,0.159084963,897.8494461,1206.721804,374.1038061,411.8902898,3755.696505,3755.696505,897.8494461,1238.477641,1.113772475,0.819914073,NA,NA,897.8494461,1303.021715,-1,-1,-2,0.025641026,0.159084963,308.8723582,37.78648372,0,340.6281951,-0.293858402,NA,405.1722685,1.380792695
